X,Y,Z,r
35.446,268.536,40.7856,3.58637
-27.9379,44.4082,83.4478,3.58575
0.0449219,503.786,-67.6578,3.58557
-32.9253,33.3325,33.4414,3.58533
42.8995,16.0383,76.6815,3.58468
41.194,51.1505,-79.5208,3.58448
44.4589,220.825,57.6252,3.58436
18.6785,458.377,-85.7878,3.58419
28.6857,37.548,-70.7526,3.584
26.9258,296.621,-87.1821,3.58314
14.5847,96.6743,-14.222,3.58312
37.7633,248.029,-86.9462,3.58231
-4.35083,403.529,-86.4603,3.58227
32.9933,298.763,34.3832,3.58225
-16.8204,5.34668,60.2278,3.58177
-4.20203,262.233,86.7253,3.58144
-24.1101,85.9656,-1.76465,3.58134
-10.0483,34.3204,60.7439,3.58121
-27.1737,221.257,94.5331,3.58112
19.7889,513.417,27.1627,3.58094
-5.06482,25.0503,23.183,3.58082
20.5043,23.5831,-25.7698,3.58061
-22.079,107.147,-64.7902,3.58043
-8.43042,242.573,83.5813,3.58038
-7.0144,118.495,-44.048,3.57995
-6.96045,255.244,-34.8901,3.57974
-43.59,549.179,-23.8708,3.57945
-39.8115,415.196,-53.51,3.57886
-34.6686,377.697,5.64026,3.57884
2.24756,549.578,22.488,3.57879
40.3698,180.043,-28.3182,3.57842
-33.9783,266.587,85.0266,3.57835
-33.9718,154.633,15.7097,3.57774
9.97949,361.77,-94.4719,3.57757
-44.527,215.741,10.9613,3.57756
-36.3512,469.47,78.8334,3.57729
-44.4353,433.322,-82.1774,3.57724
-31.1696,431.722,63.1564,3.57715
-37.4392,161.097,71.0267,3.5771
37.5062,270.486,88.6893,3.57709
-16.7418,178.687,48.3009,3.57473
-25.1194,426.373,-94.4331,3.57447
-26.9468,283.462,4.77698,3.57436
-19.4233,381.842,59.8064,3.57401
5.21899,259.606,2.41333,3.57391
20.9839,331.026,-55.2233,3.57341
44.4452,446.375,-2.34241,3.57279
-44.2985,549.568,5.70471,3.57267
-44.5204,301.011,-5.55334,3.57139
49.8593,87.1465,-74.4911,3.57126
-27.5928,87.7341,-82.9161,3.5712
-2.13855,273.033,-67.4591,3.57114
-9.96863,116.041,-94.46,3.57111
3.60535,514.988,-11.5117,3.5707
24.0581,480.854,24.2366,3.56983
37.6169,336.063,50.4469,3.56945
-12.9568,71.7797,-31.8436,3.56941
-37.3525,85.8475,-87.8809,3.56871
21.5811,147.685,50.6842,3.56847
-17.2974,461.498,-76.1761,3.56844
33.9532,524.482,-73.7999,3.5684
-44.5325,202.077,65.8226,3.56837
21.3848,555.645,-18.8749,3.56765
-44.4664,346.708,45.5839,3.56727
-37.8475,332.301,-76.4558,3.56718
-20.5648,114.868,59.1272,3.56694
3.15137,466.501,-89.9938,3.5668
-15.196,508.339,-54.0555,3.56662
-44.4474,259.651,-42.0103,3.56642
30.5135,139.318,-30.9071,3.56593
30.0173,180.552,-48.1608,3.56589
34.8004,251.783,-28.7655,3.56582
15.1802,158.065,88.0632,3.56581
26.4675,509.895,52.153,3.56571
3.76904,343.68,88.3649,3.56553
-37.2289,357.424,-94.47,3.56551
33.5879,515.988,84.8892,3.56547
-13.0215,52.8866,23.363,3.56542
-22.0712,364.526,73.377,3.56529
-35.5939,75.6018,69.9529,3.56511
10.5085,169.927,-63.1195,3.56502
-32.0928,380.264,-54.5629,3.56454
21.8501,324.732,70.5314,3.56449
-44.473,440.436,84.9844,3.56433
-31.4073,56.338,-49.3575,3.5643
-15.472,227.039,-17.2357,3.56396
2.01697,482.002,49.866,3.56394
3.75745,55.8623,75.3019,3.56381
12.8757,552.086,85.2179,3.56366
50.4425,114.941,15.2128,3.56352
30.5499,376.672,9.59546,3.56318
-44.5193,180.229,94.5306,3.56279
-8.46375,324.902,77.9751,3.56278
36.4634,86.5106,73.3447,3.56251
28.7711,235.468,-94.5417,3.56242
-28.1007,544.967,94.4435,3.56224
28.1233,357.537,82.6097,3.56193
13.1495,81.6842,-74.8232,3.56177
37.252,413.296,-57.7653,3.56176
-44.4569,151.55,13.6129,3.5617
-36.3666,166.45,94.5244,3.56139
9.72803,491.322,-77.6155,3.56134
-35.8612,399.849,12.468,3.56102
21.4865,299.36,20.7069,3.56101
-26.8729,567.108,23.4774,3.5608
-4.8446,347.195,94.4557,3.56079
20.5092,379.084,-67.1683,3.56049
-35.1005,376.754,75.7129,3.55996
-33.0212,287.354,-67.8931,3.55978
-16.7048,315.084,-41.6655,3.55975
8.54968,30.6318,-74.8763,3.55938
-41.5239,542.558,-94.4456,3.55921
-26.7222,160.488,-22.0142,3.5592
40.179,119.679,50.6377,3.55846
1.77612,157.548,-73.5277,3.55823
-35.8688,495.52,37.2253,3.55805
18.2527,44.3214,-7.18701,3.55769
8.40344,512.22,91.58,3.5575
11.6903,239.849,-13.2043,3.55721
-44.6021,80.8851,-44.4574,3.55675
-26.0312,407.189,-56.9451,3.55658
23.9031,42.469,-20.3621,3.55566
21.8867,457.205,-39.1227,3.55542
26.5125,61.8645,-22.0067,3.55527
10.8853,571.775,49.1066,3.55492
36.5409,415.865,-0.83728,3.55489
44.1069,97.551,17.4026,3.5547
-30.1548,436.548,15.5443,3.55468
-19.7999,571.166,60.6514,3.55454
32.5394,479.373,-94.469,3.55444
40.2399,34.9545,-87.3765,3.55443
4.75012,250.552,8.79309,3.55433
-34.6035,167.218,-74.9425,3.55416
50.4869,10.8124,49.672,3.55336
0.576782,117.88,94.5868,3.55303
-18.1888,288.281,-70.0918,3.55297
-17.1533,97.6726,13.5403,3.55243
37.4984,86.4158,1.28662,3.55227
-19.0077,192.24,-87.6283,3.55214
-16.4176,161.312,-26.0306,3.55188
6.73169,257.764,58.8892,3.55163
-42.4397,370.04,68.597,3.5512
-18.4315,84.9675,-46.9467,3.55075
5.85913,212.116,-78.3574,3.55073
4.24683,536.108,-77.4592,3.55071
44.5815,264.167,94.4589,3.55055
-6.34241,319.649,-89.4198,3.55047
39.8835,89.3324,-58.3937,3.55027
-0.391724,37.3699,-31.2214,3.55006
-30.2531,402.81,-28.2614,3.54995
26.4796,51.7073,-4.65405,3.54928
-6.3092,423.912,-94.4791,3.54905
40.5453,132.335,5.07385,3.54877
-35.9072,281.447,-85.7736,3.54866
1.97717,191.471,-86.0802,3.54847
41.5056,566.438,-93.7355,3.54776
-2.49048,364.689,84.3896,3.54744
-6.93079,197.431,-8.68835,3.54708
-8.05676,100.092,31.3274,3.54678
-19.4272,256.634,-40.1969,3.54662
-31.526,68.0752,-77.4675,3.54656
35.4302,300.362,-7.79724,3.54632
14.4138,454.871,-46.984,3.54625
31.3019,303.514,44.2526,3.54594
44.4652,531.115,27.5891,3.54553
-10.4865,270.738,-60.1974,3.54526
-3.78699,132.527,69.15,3.54525
-44.4606,551.6,-48.2941,3.54488
36.2916,257.358,35.5649,3.54447
19.3669,313.765,-86.1373,3.5444
-9.64661,45.314,62.4283,3.54432
27.2668,176.263,-15.576,3.54414
42.0897,568.287,0.978394,3.5439
-26.1405,477.836,42.1997,3.54383
-23.4519,290.305,85.6469,3.54363
41.8278,499.219,75.678,3.54288
-9.14612,124.146,94.6481,3.54258
-28.4929,455.347,-94.467,3.54217
25.2778,50.7588,-94.5406,3.54211
-12.4503,254.65,-50.8182,3.54205
10.2206,82.486,-64.1593,3.54199
4.14185,491.625,19.702,3.54191
28.5278,314.315,94.462,3.54172
16.3431,361.789,74.7926,3.54137
-23.8704,260.509,-70.5237,3.54101
35.3273,235.659,47.7478,3.54071
25.5895,240.918,-62.1493,3.54047
12.0931,448.541,94.4907,3.5404
44.5072,265.139,63.5786,3.54011
32.2042,382.446,42.5781,3.53992
-0.0643311,317.727,77.2126,3.53961
-25.0835,5.37085,78.6538,3.53932
9.24158,351.215,-54.6655,3.53915
-13.5087,222.833,-7.18481,3.53913
-14.6965,567.979,-80.2605,3.53886
-13.3956,43.868,13.6003,3.53886
1.65979,385.022,-26.4393,3.53885
-17.0354,21.4109,-36.6384,3.53858
-41.053,484.946,4.47229,3.53844
18.1324,467.884,-2.94446,3.53833
39.0964,383.397,-70.9856,3.53827
-13.5372,70.5361,42.0493,3.53817
3.78284,552.217,45.7567,3.53798
-38.5461,554.385,40.0981,3.53737
38.3362,78.2985,-60.5781,3.53708
5.44043,205.025,-61.1654,3.53638
38.3451,486.891,6.70837,3.53598
39.786,128.802,-44.6383,3.53591
-18.2292,449.086,86.6509,3.53579
-35.6549,206.075,-86.7498,3.5354
3.797,364.63,94.5049,3.5353
-44.4979,307.346,12.5525,3.53528
-44.6569,230.245,-25.2183,3.53526
10.2064,211.879,-42.4421,3.5351
1.2677,485.089,-3.5603,3.53474
37.5765,330.174,-57.9357,3.5346
7.68359,250.14,94.511,3.53419
-26.3864,149.025,-74.5287,3.53315
-35.3657,64.4646,-55.6979,3.5331
22.0713,86.5946,-70.7454,3.53269
-11.6968,524.859,-94.4827,3.53214
44.5114,376.347,52.6774,3.53193
9.90698,543.385,79.0031,3.53136
-25.351,512.723,16.8488,3.5308
-44.4794,191.714,70.0773,3.53052
-44.5303,227.767,-56.4355,3.53008
44.4954,276.096,65.0974,3.52989
-9.03577,14.1544,-38.6278,3.52949
-44.4683,238.21,8.82898,3.52946
-44.5165,52.8677,9.60974,3.52897
-33.3456,432.553,-21.0222,3.52889
-36.4421,294.877,75.7607,3.52841
-25.0974,382.823,0.246826,3.52799
26.1105,533.153,41.0767,3.52786
-44.5265,37.8152,5.59106,3.52728
7.09656,408.711,28.3308,3.52716
0.697388,128.724,92.8271,3.52678
2.99841,30.7495,-2.31885,3.5258
44.4767,449.689,-68.6125,3.52525
-21.6129,150.171,78.4313,3.52506
33.7672,456.385,20.6504,3.52448
5.47607,127.363,-5.07617,3.52448
41.3119,77.5554,6.69836,3.52446
-22.9261,410.303,-7.8894,3.52416
-32.0663,142.375,61.0746,3.52381
7.04053,80.108,24.2491,3.52357
-33.1437,235.779,-37.2201,3.52356
28.5847,126.851,94.5101,3.52353
-36.4272,243.742,3.22424,3.52266
-24.9056,5.49902,-64.0316,3.52265
-5.07104,140.671,0.599487,3.52144
-2.99548,472.423,13.7196,3.5213
-14.4825,449.785,-58.2808,3.52063
-8.23096,318.176,-7.50122,3.5203
-5.41492,440.649,52.5801,3.52029
-44.5327,416.081,41.5575,3.52026
-8.1853,405.443,-27.52,3.52014
-8.19873,228.044,94.6149,3.51959
44.5521,220.901,46.531,3.51937
50.5388,32.7706,-84.0433,3.5188
10.2246,51.7611,-8.13245,3.51832
-36.9434,378.308,94.4978,3.51741
44.6035,284.269,-84.8917,3.5173
-2.74878,562.642,47.964,3.51729
1.43811,135.926,30.8712,3.51714
-4.28381,129.817,-0.749756,3.51675
-21.5696,329.878,-30.0363,3.51647
-25.6414,105.399,65.8079,3.51636
19.4421,62.759,-65.375,3.51611
-13.0084,72.7604,81.2086,3.51609
36.1604,491.143,-12.8693,3.51606
6.56323,292.686,-59.9177,3.51553
27.3481,262.386,-6.55994,3.51526
29.2205,206.852,-8.96655,3.51495
2.03442,427.8,-86.8654,3.51474
-15.3384,49.6591,-4.81812,3.51459
-9.92041,21.8475,85.3616,3.51446
-44.5304,367.528,-24.6431,3.51441
42.3051,17.9933,94.5391,3.5143
-22.1123,240.419,16.2279,3.51421
32.7811,470.494,37.7576,3.51377
-37.9678,311.198,4.53186,3.51375
44.4939,499.965,94.4984,3.51336
22.885,56.532,-85.4573,3.51335
26.2271,124.107,-81.3279,3.51322
-21.209,388.517,76.5967,3.5132
2.24634,216.427,43.9231,3.51312
35.4449,289.885,94.5175,3.51255
-44.5858,197,-30.2737,3.51207
18.5463,301.295,-29.1541,3.51185
-44.4896,135.128,34.246,3.51159
-7.91528,221.283,-28.8785,3.5114
-26.4045,508.473,81.2482,3.51125
-44.5876,178.43,69.621,3.51102
-6.91248,468.98,-84.9608,3.5108
-44.5319,359.101,-68.2522,3.51075
24.8336,440.839,33.0708,3.51062
-3.6521,337.379,44.4448,3.51021
20.9059,248.474,-43.7222,3.51007
27.8287,375.439,60.8627,3.50983
-10.9075,506.468,36.7467,3.50976
29.9121,473.996,74.593,3.50971
-14.5585,382.625,-94.5583,3.50954
-44.4902,505.509,47.3457,3.50951
18.1816,261.86,40.8286,3.50848
-44.546,380.499,71.4314,3.50833
-7.16357,312.305,-81.2211,3.50796
-33.8916,242.803,94.5359,3.50794
-15.6536,158.326,82.6835,3.50785
-13.7521,211.758,38.9049,3.5073
18.001,295.864,70.1744,3.50721
44.4957,520.877,7.16455,3.50708
20.0712,66.3422,-34.4343,3.50694
29.3804,369.558,-22.9994,3.50687
43.928,416.969,-11.2709,3.50685
-5.83789,476.756,-52,3.50585
37.8975,207.09,93.5706,3.50569
-24.2335,385.723,20.1266,3.5054
-0.298706,341.571,2.25208,3.50531
-19.8357,96.2915,-68.6112,3.50404
44.5779,223.688,-69.1984,3.50384
-40.2507,134.919,24.1064,3.50383
-34.3655,24.126,-87.1372,3.50381
25.3237,322.935,-87.7158,3.50368
44.5472,189.558,-24.5344,3.50352
-28.5083,183.543,69.0612,3.50337
0.620239,301.604,-3.31555,3.5033
-33.3452,375.764,64.8635,3.50301
39.387,120.541,-37.3492,3.50239
-30.1606,168.095,-64.801,3.50176
-32.4097,242.334,-75.4913,3.50172
14.3235,137.161,7.7251,3.50113
38.7141,111.607,-63.5597,3.50084
-10.0803,314.394,74.1206,3.50082
1.62207,147.208,-77.3563,3.50058
-17.3965,314.623,-52.6293,3.5005
-2.82849,188.544,45.0616,3.50048
-10.2773,446.983,-30.9496,3.50034
20.8715,567.57,-21.0527,3.50031
-36.4266,377.815,33.3755,3.50029
-21.9763,326.715,5.15576,3.49993
-25.8694,494.875,55.9629,3.49947
-44.5188,278.313,-67.621,3.49945
-26.2964,174.316,77.957,3.49914
44.5027,491.014,63.389,3.49903
14.9628,241.764,9.93799,3.49897
-10.4274,358.374,-94.5096,3.4989
37.8805,176.329,-12.8126,3.49875
-19.1219,132.155,42.6816,3.49801
5.09375,127.083,65.7139,3.49734
-44.569,190.888,-3.24609,3.49706
7.64172,145.757,6.93787,3.4969
17.7078,222.523,-39.0114,3.49658
14.1648,434.558,-19.4995,3.49645
4.62781,477.198,-63.1622,3.49641
7.65637,408.068,-64.8351,3.49633
-23.7534,566.879,-74.0541,3.49564
-18.2015,171.055,-8.44824,3.49529
9.39978,387.588,-83.5862,3.49523
44.5074,521.953,76.1255,3.4952
44.5056,517.463,-13.4697,3.49512
-6.67969,5.33813,-77.406,3.49512
-29.0704,213.869,-79.3022,3.49484
-26.4419,198.939,-94.6237,3.49469
4.57861,476.966,-30.4952,3.49467
38.4918,574.174,67.8208,3.49421
-35.5461,209.976,8.09021,3.49418
-9.39746,92.984,-2.74463,3.49415
-37.5367,165.141,-6.90613,3.49408
-42.546,46.2742,46.6843,3.49396
15.0642,133.536,76.0544,3.49385
-4.54724,221.36,-39.3368,3.4938
-0.297852,87.2185,-22.0322,3.49327
-3.77026,87.8883,-32.3898,3.49282
35.046,342.471,-13.3798,3.49255
26.77,54.0695,-46.611,3.49184
38.6041,378.53,61.7092,3.4918
-4.24683,417.014,16.3838,3.49154
-34.8794,457.069,94.5154,3.49118
42.5385,567.038,-20.1375,3.49053
44.549,320.712,26.9954,3.49027
-4.56152,406.547,73.4846,3.49018
-7.70142,362.051,-33.2621,3.49013
-36.6389,223.718,-37.4186,3.48995
36.5897,152.862,-45.389,3.48994
-27.2037,24.4684,-68.4747,3.48963
12.8831,22.5569,-94.5284,3.48946
-44.5197,567.965,-11.9952,3.48944
28.8116,31.829,94.5883,3.48921
25.2126,205.809,77.5892,3.48911
-44.5245,547.268,55.4762,3.48907
-44.5907,256.291,-52.5039,3.48862
-36.5674,488.253,28.9357,3.48823
-19.2179,392.824,-15.1281,3.48817
10.3549,54.7446,-18.6877,3.48788
17.0166,315.689,61.9169,3.48763
-44.4379,245.885,42.5582,3.48761
42.3257,549.292,-84.3779,3.48756
3.5896,399.16,24.2274,3.48745
33.832,14.8903,-78.7982,3.4873
1.04932,112.198,-69.4246,3.48721
29.924,5.40515,-62.8102,3.48696
-25.9535,91.1407,-94.5535,3.48631
12.6204,151.887,-59.9653,3.48557
-1.9281,336.969,-28.0896,3.48552
-16.6604,26.9478,-24.564,3.48541
-24.7755,251.62,84.8275,3.48493
44.5201,451.829,-32.373,3.48462
-37.6006,233,1.22595,3.48411
12.6882,234.362,58.4761,3.48404
-44.5377,539.022,85.8453,3.48402
-16.3639,173.938,11.4194,3.484
1.3429,425.523,58.7277,3.48355
-21.88,178.208,2.24048,3.48348
-20.0664,520.981,77.0029,3.48334
-44.5908,108.711,-65.8494,3.48324
-17.8575,277.236,-55.1013,3.48322
-29.8717,212.74,-8.50891,3.48299
-37.1027,171.83,-16.1409,3.4829
-17.5109,101.36,-38.8447,3.48283
44.6019,244.434,12.9882,3.48224
-15.7484,310.301,88.4467,3.4821
-27.9949,360.255,56.1959,3.48203
20.0497,131.484,-42.7764,3.48194
28.458,139.971,41.3173,3.48156
-41.5273,237.843,-17.9722,3.48122
8.58484,341.589,-13.0449,3.48076
-35.8351,467.147,-8.81592,3.48051
-28.7423,393.227,-35.7333,3.48038
-41.3185,101.831,-86.2202,3.47994
-13.7648,560.462,-11.1312,3.47993
-35.8286,14.8816,10.6611,3.47985
8.39014,246.572,-24.2759,3.47904
-36.2233,561.238,-9.53064,3.479
22.1257,299.435,49.9293,3.47884
-6.77393,357.411,10.3685,3.47878
15.9797,512.171,-63.5616,3.4786
19.2516,47.9518,94.6254,3.47822
-35.7848,453.722,11.9283,3.47806
40.7227,5.46704,-40.1656,3.47788
5.09778,238.67,37.911,3.47778
25.1666,206.092,50.4833,3.47765
20.792,234.021,-10.9795,3.47761
-14.8248,473.99,40.1951,3.47736
-9.05652,265.601,-22.1101,3.47703
31.3368,309.645,35.1464,3.47695
6.48462,97.4115,-46.8962,3.47689
4.35437,180.865,-7.08594,3.47646
-16.6427,159.989,29.9601,3.47641
-36.6685,431.399,22.905,3.4763
0.0152588,384.932,74.8209,3.47621
-9.40442,35.8053,19.7867,3.47615
2.15979,504.864,-7.34094,3.47596
23.236,183.248,-28.5452,3.47576
-13.9609,526.243,-76.812,3.47556
14.7411,283.259,-32.6056,3.47542
43.9513,530.539,94.5527,3.47523
-13.6492,540.747,-0.434326,3.47494
44.6636,148.891,36.2849,3.47491
0.854126,190.936,91.0502,3.47487
-23.4191,551.767,-85.7052,3.47481
-5.71729,479.62,42.3951,3.47399
-0.331299,369.083,51.0864,3.47394
-4.80444,304.359,5.80493,3.47378
4.86792,25.4789,-55.4838,3.47359
44.582,365.637,49.2308,3.47323
14.3815,307.371,-78.3707,3.47316
-36.4635,64.8755,-86.7651,3.47308
24.6986,166.087,-22.6257,3.473
8.35266,390.059,-70.1688,3.47279
20.7444,414.584,-9.39685,3.47262
-12.0139,403.076,-43.6046,3.47243
24.521,286.876,-92.16,3.47242
44.5867,351.4,75.6283,3.47223
12.0022,19.2068,77.8221,3.47211
-35.0596,328.746,46.2585,3.47208
-33.1859,505.241,-93.4689,3.47163
4.22595,102.345,7.44409,3.47161
16.5106,460.029,33.1361,3.47143
-21.7886,37.9012,-86.2421,3.47135
7.79895,188.084,42.3958,3.47115
-29.8513,501.746,-12.9612,3.47111
-36.0175,144.297,-1.62561,3.4709
-18.7065,421.245,-43.7496,3.4707
-33.2732,168.026,-94.5997,3.47068
-44.2445,179.684,38.2843,3.47044
-27.6719,198.39,-47.3392,3.47039
-29.1918,165.456,0.190674,3.47036
2.55884,472.88,-81.0177,3.47034
44.6206,263.846,6.4585,3.47034
17.6292,84.1377,41.2577,3.46979
15.371,289.668,86.7532,3.46969
14.8497,336.407,55.7936,3.46961
7.99475,125.328,77.1886,3.46924
19.8503,533.451,-2.02185,3.46896
28.4778,236.976,-71.9865,3.46857
5.72693,484.977,-19.9459,3.46841
31.8461,99.8724,83.2339,3.4683
37.6444,403.784,65.9441,3.46808
25.114,208.023,20.7545,3.46799
12.7515,5.45093,78.844,3.46781
-35.0795,350.37,-53.8586,3.46685
1.12939,151.409,-30.0898,3.46685
-17.3634,151.997,-69.0055,3.46661
-10.287,348.318,84.9454,3.46632
-30.5228,33.858,-6.76001,3.46615
-19.6685,60.7434,74.2407,3.46585
-18.8755,152.28,-6.21094,3.46565
-3.26758,56.7584,83.6367,3.46565
10.6095,564.421,-66.0353,3.4655
2.62585,148.183,-57.8774,3.46539
16.6799,490.499,59.8579,3.46537
-2.099,207.894,76.764,3.46522
3.75342,312.435,-34.4133,3.46522
-24.401,549.02,47.9135,3.46475
50.6046,134.955,-30.8319,3.46471
-19.0453,454.99,-13.3844,3.46456
42.2417,456.754,68.6569,3.46429
-35.6492,112.948,5.34863,3.46411
-44.5914,171.341,9.29431,3.4639
32.9933,520.192,-4.53857,3.46359
17.637,397.06,2.22473,3.46357
-9.77954,477.517,6.74023,3.46355
29.588,490.75,1.29932,3.46296
11.0529,370.386,-33.3002,3.46281
-11.5253,124.963,84.0811,3.46276
21.5747,477.804,59.3101,3.46246
-1.90234,249.868,60.423,3.46194
-12.8535,29.868,-43.2467,3.46168
-21.1635,447.196,-93.5388,3.46142
-44.6594,309.293,85.9963,3.46124
15.6826,474.944,-77.8318,3.46079
-19.6394,478.542,-45.6447,3.46076
-37.2379,61.1388,-41.3829,3.46067
-43.293,278.677,66.3998,3.46013
-9.57446,92.4498,-14.6675,3.4599
-42.7334,43.5137,14.7787,3.45986
44.5571,364.924,-22.8781,3.45985
50.6497,30.7456,14.9655,3.45979
-4.99683,127.228,-63.277,3.45951
7.42603,263.115,39.1168,3.45932
-44.5585,294.986,83.9731,3.45925
50.4821,52.7046,71.7761,3.45922
34.1583,541.842,50.0154,3.45919
-37.254,170.998,-84.9109,3.45891
-9.62085,33.3115,94.567,3.45883
-44.6383,329.361,66.7151,3.45879
30.5128,350.967,61.9673,3.45878
-22.2213,338.929,70.9641,3.45834
44.6353,369.417,61.1652,3.45814
35.4528,246.416,35.5651,3.45807
1.20203,561.543,94.545,3.45801
-36.2576,362.326,80.4324,3.45796
-0.0567627,278.285,-13.3671,3.45778
7.05457,72.6592,68.063,3.45778
16.5144,221.235,-78.1405,3.45757
4.91467,444.851,8.7467,3.45725
-0.340576,136.766,59.64,3.45658
-15.7303,248.726,-33.5753,3.45639
-22.6497,280.675,-25.4749,3.45633
-4.32092,200.125,1.53955,3.45626
17.3279,212.728,81.9138,3.45625
27.2726,494.736,-73.9026,3.45607
19.6909,214.68,92.6948,3.45569
27.085,476.363,9.92603,3.45567
31.0151,195.713,-16.2162,3.45421
-23.6334,477.738,-3.68005,3.45369
29.4857,30.7377,57.7894,3.45362
13.9547,368.796,94.6501,3.45344
30.5948,312.745,-0.852539,3.45327
-0.212036,150.442,0.989624,3.45269
-12.6005,14.9962,62.6265,3.45267
-35.7252,67.1501,25.8282,3.45254
-36.6869,451.01,-7.29822,3.45231
-34.6802,26.3408,-46.5906,3.45212
-19.4792,149.498,-56.4565,3.45201
-13.6796,85.8414,44.7164,3.45172
44.6173,329.181,-30.7653,3.45169
-44.7074,118.245,-94.667,3.45124
-44.5864,5.21912,67.8196,3.45108
-20.5466,242.479,-78.2063,3.45088
-8.33496,261.748,-94.5865,3.45082
-44.5759,229.74,-67.1991,3.45027
32.1509,83.1134,-94.5978,3.44984
-16.4973,337.513,60.0115,3.44975
37.9364,209.203,-53.3011,3.44948
-15.4419,560.616,-21.9286,3.44924
-33.4584,547.891,-80.3447,3.44903
44.5696,515.427,84.9994,3.44898
-15.5416,274.208,-20.4155,3.44884
-5.15247,26.574,66.785,3.44859
11.1028,531.946,-66.3046,3.44849
-44.5739,447.733,50.0419,3.44837
8.56372,539.017,-57.4054,3.44828
-9.45642,389.885,79.087,3.44825
-34.83,440.804,42.6064,3.44812
-2.62244,180.977,-18.6659,3.44754
50.6119,97.6367,-94.5958,3.44738
-31.4054,470.393,61.3303,3.44732
37.6625,548.159,-12.1167,3.4473
-13.0585,534.933,55.2861,3.44715
-44.5801,194.416,-42.0767,3.44697
22.3489,391.805,-57.6825,3.44693
44.5852,315.675,7.31921,3.44678
-16.7183,342.691,-36.9707,3.44671
30.8137,332.923,38.6556,3.44668
2.62854,65.4646,-86.1368,3.44555
40.5424,75.4067,17.2765,3.44482
-22.4252,409.55,-74.9404,3.44463
19.1687,481.609,45.9697,3.44463
23.1384,275.039,61.8026,3.44448
50.6263,30.52,-0.10437,3.44438
6.17603,357.956,75.9718,3.44426
-9.76538,136.898,54.2134,3.44426
-44.6364,381.835,3.63281,3.44418
22.9386,84.2902,86.5376,3.44414
42.9924,517.185,-31.5862,3.44397
29.7515,22.7836,84.146,3.44369
-44.6219,264.034,85.6887,3.44366
-10.177,131.822,-87.7137,3.44362
-24.2345,415.469,25.8285,3.44336
32.0612,21.5326,94.6376,3.44299
-0.196533,372.442,76.9927,3.44289
-27.1239,567.578,45.5131,3.4426
50.6281,13.9921,-23.4297,3.4424
2.96558,238.685,-56.8843,3.44212
-25.205,32.0798,-94.7213,3.44175
-7.97656,541.554,-24.115,3.44159
-14.7902,104.636,66.7292,3.44143
15.0752,73.2965,-1.53467,3.44135
23.0236,5.36218,49.2167,3.44103
50.6445,44.9919,62.1038,3.44102
-4.86584,323.47,30.3151,3.44098
22.1978,209.694,-17.1493,3.44083
34.9449,375.866,94.554,3.44081
-34.6261,375.596,-86.3726,3.44068
-44.7461,204.429,9.5929,3.44033
44.2378,546.662,-0.833618,3.44014
-14.0717,568.629,-69.2861,3.44001
